530557525|95699|
353726136|95818|
449314486|95934|
603308904|96046|
672008216|96161|
132023751|96284|
330279338|96412|
434011304|96515|
580768477|96655|
528412187|96787|
105116260|96900|
559367024|97024|
509963309|97144|
896016442|97280|
926950252|97408|
332501065|97514|
712717711|97643|
587961518|97758|
348906314|97877|
906538426|98013|
542156684|98128|
757372415|98259|
424109447|98405|
734604108|98527|
251405227|98638|
757374131|98754|
505684649|98887|
969823110|99016|
993588340|99119|
841091668|99261|
846756923|99383|
965320432|99513|
321831023|99666|
361650025|99779|
800451266|99909|
974221074|100015|
289258277|100155|
472174203|100265|
619892680|100380|
349650037|100496|
248995101|100637|
525789201|100797|
558206164|100914|
244732320|101053|
454166495|101161|
775620019|101280|
868516719|101401|
912592923|101536|
257897460|101649|
574791657|101780|
903949344|101911|
806356847|102032|
813312995|102159|
176429116|102269|
917629039|102409|
179149091|102520|
573538100|102643|
733657395|102771|
262680804|102911|
184094655|103053|
691697776|103168|
699601495|103280|
992229640|103414|
174318540|103527|
520917022|103657|
327386415|103768|
659400546|103899|
402945744|104015|
314320838|104126|
770137155|104239|
417318522|104368|
223101270|104481|
325034224|104605|
480978715|104751|
519108569|104855|
787910115|104984|
806182181|105112|
613036096|105224|
317895686|105368|
550497281|105478|
210889708|105588|
519434297|105724|
966804873|105840|
663987767|105961|
592281806|106092|
453298318|106235|
918961131|106331|
481506574|106448|
403483474|106589|
667753159|106726|
427489459|106868|
256178700|107004|
797619712|107121|
515923821|107239|
645514857|107382|
241129148|107508|
227815520|107634|
250935304|107770|
926162326|107913|
689482915|108023|
747195899|108143|
125912606|108266|
622556865|108398|
954365003|108520|
808885848|108650|
393980729|108779|
887823474|108932|
388900411|109054|
666010367|109202|
408264672|109314|
175087153|109433|
146214139|109563|
571694457|109684|
421889436|109798|
537472903|109939|
479431188|110054|
779063117|110186|
687980020|110296|
428105723|110418|
741676557|110522|
641241347|110631|
559661424|110745|
100110614|110862|
286075246|110970|
411354148|111112|
290058648|111260|
706612575|111383|
265752255|111509|
342526519|111630|
132296693|111762|
700736606|111886|
933832585|112020|
687883460|112162|
339500558|112298|
335607707|112417|
743441236|112536|
800549972|112654|
264795243|112762|
764350879|112903|
847703206|113046|
933651053|113186|
161305749|113325|
440091121|113453|
599743497|113589|
440311706|113738|
282157075|113884|
515953433|113998|
252687108|114123|
473656928|114244|
880474221|114381|
345062816|114484|
959659039|114605|
386811721|114739|
409382188|114879|
180544269|115016|
273784291|115139|
432901084|115261|
922005975|115407|
275522792|115519|
248187863|115674|
865050017|115790|
871470582|115905|
883123385|116016|
235994756|116155|
136383521|116273|
510901010|116405|
456471049|116529|
490329968|116675|
300026595|116813|
993422257|116926|
148690783|117067|
364318501|117198|
709104239|117305|
772159326|117432|
212907588|117571|
111085355|117679|
716741454|117845|
100237214|117970|
902246463|118091|
883755528|118215|
576063239|118350|
130780923|118463|
669832408|118592|
235454022|118725|
540194594|118838|
216915452|118966|
668790423|119095|
219305837|119217|
862260520|119355|
611765801|119495|
252245509|119617|
188435971|119737|
895386016|119864|
668456971|119987|
573322665|120125|
395969426|120258|
892696082|120374|
640113961|120513|
985146892|120632|
195031201|120756|
207315719|120879|
779861772|120999|
840843188|121125|
738746297|121236|
892369925|121340|
440825402|121455|
393536555|121593|
480239713|121708|
500983703|121835|
776129853|121971|
796351993|122099|
572636449|122205|
186282050|122318|
238900125|122432|
502414500|122544|
369061505|122654|
201389968|122778|
882261216|122896|
664849078|123044|
122639882|123169|
799432456|123321|
259338128|123446|
636780726|123560|
986496579|123692|
433534514|123839|
423255860|123947|
671334445|124064|
513756597|124191|
256821143|124306|
727139413|124456|
121635234|124569|
757544934|124682|
522417342|124820|
524113786|124931|
140808093|125061|
170986592|125174|
583448112|125307|
967303979|125449|
981978023|125581|
807206571|125708|
693038451|125841|
509834992|125970|
198270022|126089|
219329869|126195|
204313361|126349|
304831826|126467|
742809092|126586|
460481488|126711|
270397841|126856|
605419480|126968|
168720233|127086|
883786427|127201|
244416892|127344|
764722955|127462|
529128444|127593|
842369687|127715|
379495513|127836|
135867249|127936|
277158725|128060|
589356267|128171|
928758704|128316|
771977365|128437|
565936076|128576|
377871167|128711|
345331466|128835|
226178300|128956|
748585498|129073|
461039388|129197|
682338798|129312|
551595056|129455|
178231990|129575|
191985929|129709|
392905700|129830|
201352632|129971|
908000552|130093|
723835790|130238|
630157172|130347|
328576028|130469|
491016185|130579|
509713971|130717|
747218215|130824|
286390244|130946|
980403888|131071|
702745473|131202|
997213828|131315|
327920281|131447|
829288661|131582|
656055295|131686|
733269011|131797|
706291139|131928|
290795505|132045|
622768437|132150|
208508765|132272|
774627816|132407|
518049418|132538|
856009900|132638|
576058089|132749|
786055314|132882|
864175403|132995|
708904683|133109|
289041984|133222|
993698632|133356|
682298457|133488|
434577786|133606|
500585448|133732|
750682771|133855|
225543582|133983|
286154210|134127|
563813483|134263|
310132730|134381|
647035777|134495|
516758954|134626|
731851089|134743|
825173509|134864|
399900043|134991|
479517018|135124|
357823264|135269|
748930108|135409|
637261378|135548|
427553403|135664|
594855010|135808|
334527528|135938|
712244784|136076|
613993108|136208|
796071326|136331|
735090768|136456|
877975261|136581|
391961133|136701|
314597213|136827|
403744828|136962|
487577807|137095|
914582479|137215|
303557670|137341|
493614709|137473|
694177424|137578|
634982144|137713|
116077697|137858|
357825410|137987|
850899112|138096|
706285130|138252|
905282294|138372|
249501931|138500|
310867869|138617|
481616437|138744|
224296462|138884|
421769273|138989|
227208697|139141|
214101064|139254|
126245200|139358|
227752435|139484|
853046596|139621|
156864011|139749|
864253509|139864|
820576417|139981|
641506564|140089|
563030278|140206|
891446387|140339|
653366219|140453|
745713603|140579|
785724866|140688|
460948836|140804|
879246842|140908|
518792712|141012|
178072774|141125|
725885856|141243|
851343286|141373|
213868892|141478|
793199002|141603|
139382445|141774|
822780549|141884|
984067142|141994|
184228551|142117|
754563605|142239|
146683633|142356|
382512462|142521|
404286420|142641|
124554336|142770|
876177537|142895|
462329852|143007|
806497609|143119|
302479636|143230|
564387261|143346|
576644313|143490|
743987119|143620|
641464507|143726|
364437806|143876|
978580844|143999|
469879949|144136|
494633948|144270|
529454171|144378|
121264445|144494|
237301099|144628|
115112960|144750|
412561357|144876|
957820117|144993|
299375569|145106|
656026542|145222|
266884362|145352|
141372859|145487|
909228360|145601|
570499694|145711|
345548188|145840|
625047671|145967|
519984471|146100|
111657416|146233|
901677834|146374|
861969554|146519|
284768903|146679|
432624709|146799|
388398301|146947|
205263507|147075|
456706655|147194|
886526572|147311|
858834588|147424|
708054530|147552|
388922727|147676|
826488006|147804|
766111695|147919|
823467624|148048|
334542119|148165|
505634009|148308|
363354623|148463|
804627788|148597|
546689832|148716|
177089583|148833|
803688371|148959|
904660022|149077|
378490865|149218|
993979728|149348|
540237939|149457|
476689326|149575|
983070218|149677|
509429442|149793|
726128327|149912|
673840701|150062|
813552892|150181|
776563727|150311|
714484536|150436|
849239146|150548|
123063886|150660|
248507583|150775|
758431565|150922|
356009662|151032|
964728200|151141|
978386008|151289|
211094415|151426|
347277247|151569|
891670835|151697|
519324004|151819|
225598084|151963|
176166903|152091|
157016789|152243|
924446570|152373|
155067574|152505|
995803630|152624|
813891065|152765|
646878707|152878|
252627885|153029|
359312427|153156|
415418660|153313|
839745414|153434|
771404016|153566|
319818294|153693|
114724576|153832|
856171691|153945|
164520967|154073|
230446231|154203|
164933812|154316|
949282538|154432|
485103738|154574|
344321238|154707|
819171369|154817|
472202956|154953|
186277329|155087|
914568316|155230|
530562245|155369|
578057944|155487|
421166741|155611|
394312465|155732|
452231442|155863|
619972503|156014|
542896974|156145|
836678683|156262|
837303960|156368|
851071631|156487|
804593026|156607|
694791972|156750|
138904798|156869|
624480330|157007|
559379899|157114|
221777331|157241|
410158956|157384|
193323600|157538|
960382592|157677|
570759761|157816|
104191434|157932|
710726439|158067|
460726106|158178|
194864261|158321|
374127233|158428|
629813849|158537|
213535439|158649|
247215831|158761|
573091351|158888|
203710830|159005|
471935594|159115|
980939471|159255|
954208791|159383|
585542380|159514|
589051568|159658|
849160182|159795|
870604550|159926|
228433501|160056|
818008363|160193|
105002963|160324|
575403630|160459|
285509192|160602|
511930978|160741|
801592814|160869|
321731030|160987|
109894454|161122|
823944413|161248|
492054736|161352|
362711751|161482|
854714286|161617|
207173669|161733|
329513728|161880|
951470792|162001|
973093688|162120|
714743745|162253|
567094790|162359|
541133153|162489|
718157660|162625|
799779641|162746|
557922923|162856|
284823834|162964|
343031203|163091|
715406358|163229|
555123126|163368|
435667836|163494|
100839316|163660|
714748895|163779|
811820399|163887|
346790158|164020|
244707000|164140|
150932252|164252|
681139743|164369|
271315801|164485|
127759253|164607|
177081429|164731|
416206157|164897|
462369763|165060|
903121078|165177|
146321427|165285|
270144641|165425|
273077046|165536|
123917472|165660|
311777245|165773|
496080195|165903|
856562650|166022|
743273437|166158|
926573884|166294|
447137820|166426|
665951573|166556|
314313971|166688|
443836343|166795|
376442515|166927|
854368817|167067|
890164077|167194|
916689622|167313|
537119281|167430|
774939382|167560|
923948752|167689|
798258721|167794|
282293117|167905|
680788266|168032|
668792998|168160|
341668641|168304|
765089023|168422|
825040471|168545|
377821815|168664|
700044381|168778|
438631999|168911|
560820996|169028|
304160201|169142|
326510941|169279|
456047046|169407|
141254842|169517|
700933158|169661|
374193322|169777|
170459163|169894|
719467008|170032|
921265685|170188|
196216523|170306|
734993350|170432|
748582494|170557|
318282783|170680|
945705544|170808|
602774608|170925|
481726300|171039|
945109450|171164|
175785386|171292|
926927936|171404|
172023427|171536|
354870688|171659|
839581048|171792|
160578334|171914|
972598874|172037|
600691497|172155|
490217530|172270|
356850802|172420|
436577641|172562|
135696876|172705|
280819833|172843|
868870341|172972|
617084729|173096|
113011825|173229|
464512956|173352|
149761950|173486|
867245137|173597|
785761344|173715|
394421899|173845|
252650630|173968|
540183866|174091|
607070434|174223|
323671662|174341|
530661380|174441|
789025914|174572|
730064094|174711|
505387246|174826|
336919200|174952|
966896283|175081|
507867324|175198|
292693650|175325|
824549090|175469|
426919972|175591|
193605124|175733|
838715875|175873|
446676051|175981|
322221982|176081|
940402495|176182|
596578919|176312|
356425082|176454|
905927312|176600|
301384437|176725|
719407784|176837|
806921184|176958|
631160962|177077|
329675948|177213|
560327470|177331|
251289355|177438|
651047933|177554|
378402030|177668|
372462975|177790|
742654597|177936|
318713223|178085|
700687682|178207|
408939301|178341|
734141910|178475|
787281835|178602|
649657905|178713|
922881448|178849|
478876292|178984|
509878766|179099|
478437697|179229|
367414414|179368|
229982745|179498|
639629018|179623|
440152060|179731|
795663201|179868|
240586268|180010|
529657590|180133|
787925994|180274|
660752809|180418|
763811862|180536|
433089482|180664|
874884498|180788|
215808236|180909|
252784526|181037|
603049695|181168|
954152572|181284|
613954484|181406|
760629260|181517|
392663228|181636|
378855216|181762|
308316552|181868|
740471065|182004|
955055081|182135|
302117431|182269|
452019441|182400|
445434939|182525|
743350255|182678|
977064216|182819|
398188149|182937|
128645884|183071|
910673749|183191|
856820571|183302|
399947679|183407|
943228900|183521|
810150563|183636|
194511497|183746|
710423028|183876|
442308986|184018|
694905698|184152|
143261992|184284|
682739198|184424|
679011142|184536|
818064153|184652|
956197059|184785|
570021188|184902|
106460368|185035|
532750928|185189|
186441695|185301|
625393998|185431|
777781665|185542|
992091023|185669|
787120902|185793|
201982629|185932|
246100032|186064|
649209439|186177|
311359679|186282|
452912080|186403|
564540469|186537|
657231175|186663|
812283027|186800|
731307351|186937|
186227977|187055|
369281232|187175|
743015944|187288|
390293443|187419|
264287555|187551|
938484609|187666|
356683433|187786|
582995355|187905|
151844203|188011|
817966306|188147|
806410491|188280|
662538087|188404|
102022922|188544|
260851323|188656|
545322120|188800|
882046639|188937|
367948710|189078|
420264661|189197|
726543319|189330|
594646012|189467|
302746570|189624|
649331319|189755|
703199088|189897|
953461205|190012|
159541499|190140|
301176297|190260|
728414428|190373|
411617219|190496|
191458499|190612|
528924596|190746|
155314338|190897|
122239053|191050|
651622569|191181|
685701215|191309|
137023818|191435|
338451707|191551|
893158710|191667|
124631154|191798|
926667869|191926|
413380181|192044|
269191920|192174|
898839414|192286|
977371490|192392|
600149476|192504|
832847201|192632|
561450994|192748|
542259681|192879|
251884591|192988|
137249553|193114|
265590894|193258|
774457442|193371|
521710526|193487|
235523974|193614|
264384114|193739|
127089774|193854|
762752282|193988|
480795466|194116|
810955655|194260|
653281676|194373|
328134858|194499|
226189029|194610|
358430516|194738|
806158149|194863|
370983254|194994|
624829661|195114|
959933698|195258|
838844192|195386|
244422471|195497|
129842364|195622|
168590199|195761|
104464805|195889|
201577508|196024|
794352138|196147|
937525022|196279|
656144988|196413|
495573365|196524|
171483981|196631|
819863164|196737|
947009742|196872|
479535043|196980|
314362895|197093|
968729627|197220|
330184066|197350|
406587541|197495|
576113879|197627|
737249410|197761|
858792960|197888|
529855859|198013|
309861934|198140|
378547513|198286|
985961425|198424|
202464997|198566|
668732059|198667|
145748937|198796|
964814460|198938|
577539956|199042|
105849254|199166|
291978681|199315|
148477065|199430|
108205735|199573|
674338519|199689|
170361745|199802|
590074241|199909|
847587335|200040|
827324855|200156|
934023129|200283|
742730987|200412|
348809754|200524|
817933261|200659|
136087834|200771|
859572303|200886|
664997994|201009|
899288737|201139|
729680860|201284|
293723189|201417|
249277055|201543|
424516284|201700|
267927205|201817|
198308646|201968|
254771935|202079|
546740901|202203|
803951871|202339|
826453673|202465|
934607636|202579|
619087588|202687|
790879857|202794|
631283271|202908|
741909158|203037|
894681346|203140|
481836163|203269|
765922439|203383|
829801499|203488|
726647174|203633|
129945790|203765|
583496177|203893|
551409661|204037|
368110072|204153|
888333737|204270|
337129485|204391|
159858644|204514|
972195041|204631|
310125005|204762|
279947364|204875|
808273446|204983|
992027080|205111|
448444592|205227|
665074813|205354|
949779069|205498|
680731189|205609|
656417500|205740|
845636832|205866|
837500512|206013|
291432368|206149|
287168729|206282|
174758422|206400|
724562776|206513|
977255618|206642|
493823277|206760|
705564582|206885|
864090859|207002|
291325938|207124|
629506146|207238|
891180312|207375|
609209764|207505|
286768329|207621|
947342336|207745|
984730613|207860|
213044488|207990|
316707789|208115|
800456845|208254|
339340484|208422|
828720033|208573|
634269320|208718|
441974675|208858|
108134925|208974|
909361398|209121|
592577922|209258|
125020825|209402|
544238936|209519|
708093583|209637|
444758594|209762|
102720296|209879|
100777518|210013|
478041589|210129|
443936336|210267|
628198087|210395|
830875670|210535|
472330415|210672|
843236148|210817|
154579198|210948|
287658393|211062|
944085061|211173|
995783030|211285|
734988629|211398|
524250686|211529|
346430528|211651|
254701983|211785|
822551381|211903|
893777549|212026|
732491815|212156|
673118007|212274|
670392453|212408|
749363982|212553|
555393922|212675|
704156100|212815|
531636846|212935|
344134986|213062|
968261849|213177|
600941264|213309|
659409558|213442|
831215560|213568|
424220597|213708|
616598498|213819|
406835591|213935|
663730704|214065|
976395165|214176|
104252803|214298|
927039945|214412|
994805419|214517|
177910554|214647|
217029178|214752|
673147618|214888|
277564704|215012|
981891763|215141|
308052623|215254|
798283612|215395|
565133559|215508|
941463792|215620|
630448138|215775|
655572926|215900|
310636985|216019|
309751641|216122|
537340724|216237|
498140561|216380|
667199981|216498|
239880311|216614|
281855380|216719|
579111516|216862|
987947547|216999|
984974801|217126|
117117106|217262|
251610791|217428|
626004683|217570|
998160111|217721|
296250903|217846|
668763387|217959|
734496390|218081|
532561242|218235|
172381770|218385|
283694303|218499|
666547667|218631|
741303193|218780|
898634707|218916|
249528539|219034|
675283515|219143|
977510964|219271|
928134715|219400|
819391095|219512|
113828933|219651|
594309556|219799|
514006793|219914|
446406972|220048|
135308921|220162|
744823968|220275|
